ontology,ontology_code,profile,dataset,name,description,visibility,ETL_type
hgnc,ENSG00000280054,GENOMIC,htseq_counts.csv,ENSG00000280054.1,,PUBLIC,integer
hgnc,ENSG00000255585,GENOMIC,htseq_counts.csv,ENSG00000255585.3,,PUBLIC,integer
hgnc,ENSG00000108961,GENOMIC,htseq_counts.csv,ENSG00000108961.14,,PUBLIC,integer
hgnc,ENSG00000211827,GENOMIC,htseq_counts.csv,ENSG00000211827.1,,PUBLIC,integer
hgnc,ENSG00000218180,GENOMIC,htseq_counts.csv,ENSG00000218180.2,,PUBLIC,integer
hgnc,ENSG00000236312,GENOMIC,htseq_counts.csv,ENSG00000236312.3,,PUBLIC,integer
hgnc,ENSG00000130475,GENOMIC,htseq_counts.csv,ENSG00000130475.14,,PUBLIC,integer
hgnc,ENSG00000145041,GENOMIC,htseq_counts.csv,ENSG00000145041.16,,PUBLIC,integer
hgnc,ENSG00000224525,GENOMIC,htseq_counts.csv,ENSG00000224525.2,,PUBLIC,integer
hgnc,ENSG00000214944,GENOMIC,htseq_counts.csv,ENSG00000214944.10,,PUBLIC,integer
hgnc,ENSG00000282952,GENOMIC,htseq_counts.csv,ENSG00000282952.1,,PUBLIC,integer
hgnc,ENSG00000253483,GENOMIC,htseq_counts.csv,ENSG00000253483.1,,PUBLIC,integer
hgnc,ENSG00000236864,GENOMIC,htseq_counts.csv,ENSG00000236864.1,,PUBLIC,integer
hgnc,ENSG00000162614,GENOMIC,htseq_counts.csv,ENSG00000162614.19,,PUBLIC,integer
hgnc,ENSG00000240674,GENOMIC,htseq_counts.csv,ENSG00000240674.1,,PUBLIC,integer
hgnc,ENSG00000225069,GENOMIC,htseq_counts.csv,ENSG00000225069.3,,PUBLIC,integer
hgnc,ENSG00000271993,GENOMIC,htseq_counts.csv,ENSG00000271993.1,,PUBLIC,integer
hgnc,ENSG00000130675,GENOMIC,htseq_counts.csv,ENSG00000130675.15,,PUBLIC,integer
hgnc,ENSG00000235805,GENOMIC,htseq_counts.csv,ENSG00000235805.1,,PUBLIC,integer
hgnc,ENSG00000119684,GENOMIC,htseq_counts.csv,ENSG00000119684.16,,PUBLIC,integer
hgnc,ENSG00000284060,GENOMIC,htseq_counts.csv,ENSG00000284060.1,,PUBLIC,integer
hgnc,ENSG00000274369,GENOMIC,htseq_counts.csv,ENSG00000274369.1,,PUBLIC,integer
hgnc,ENSG00000234940,GENOMIC,htseq_counts.csv,ENSG00000234940.1,,PUBLIC,integer
hgnc,ENSG00000281593,GENOMIC,htseq_counts.csv,ENSG00000281593.1,,PUBLIC,integer
hgnc,ENSG00000124491,GENOMIC,htseq_counts.csv,ENSG00000124491.16,,PUBLIC,integer
hgnc,ENSG00000036672,GENOMIC,htseq_counts.csv,ENSG00000036672.16,,PUBLIC,integer
hgnc,ENSG00000163738,GENOMIC,htseq_counts.csv,ENSG00000163738.19,,PUBLIC,integer
hgnc,ENSG00000229231,GENOMIC,htseq_counts.csv,ENSG00000229231.1,,PUBLIC,integer
hgnc,ENSG00000103024,GENOMIC,htseq_counts.csv,ENSG00000103024.8,,PUBLIC,integer
hgnc,ENSG00000137776,GENOMIC,htseq_counts.csv,ENSG00000137776.17,,PUBLIC,integer
hgnc,ENSG00000226314,GENOMIC,htseq_counts.csv,ENSG00000226314.8,,PUBLIC,integer
hgnc,ENSG00000150361,GENOMIC,htseq_counts.csv,ENSG00000150361.12,,PUBLIC,integer
hgnc,ENSG00000228692,GENOMIC,htseq_counts.csv,ENSG00000228692.2,,PUBLIC,integer
hgnc,ENSG00000225128,GENOMIC,htseq_counts.csv,ENSG00000225128.1,,PUBLIC,integer
hgnc,ENSG00000257935,GENOMIC,htseq_counts.csv,ENSG00000257935.2,,PUBLIC,integer
hgnc,ENSG00000287416,GENOMIC,htseq_counts.csv,ENSG00000287416.1,,PUBLIC,integer
hgnc,ENSG00000174450,GENOMIC,htseq_counts.csv,ENSG00000174450.12,,PUBLIC,integer
hgnc,ENSG00000233830,GENOMIC,htseq_counts.csv,ENSG00000233830.2,,PUBLIC,integer
hgnc,ENSG00000163357,GENOMIC,htseq_counts.csv,ENSG00000163357.11,,PUBLIC,integer
hgnc,ENSG00000147160,GENOMIC,htseq_counts.csv,ENSG00000147160.9,,PUBLIC,integer
hgnc,ENSG00000285594,GENOMIC,htseq_counts.csv,ENSG00000285594.1,,PUBLIC,integer
hgnc,ENSG00000025039,GENOMIC,htseq_counts.csv,ENSG00000025039.15,,PUBLIC,integer
hgnc,ENSG00000237729,GENOMIC,htseq_counts.csv,ENSG00000237729.2,,PUBLIC,integer
hgnc,ENSG00000255459,GENOMIC,htseq_counts.csv,ENSG00000255459.1,,PUBLIC,integer
hgnc,ENSG00000213445,GENOMIC,htseq_counts.csv,ENSG00000213445.10,,PUBLIC,integer
hgnc,ENSG00000170638,GENOMIC,htseq_counts.csv,ENSG00000170638.10,,PUBLIC,integer
hgnc,ENSG00000231381,GENOMIC,htseq_counts.csv,ENSG00000231381.2,,PUBLIC,integer
hgnc,ENSG00000189195,GENOMIC,htseq_counts.csv,ENSG00000189195.15,,PUBLIC,integer
hgnc,ENSG00000106686,GENOMIC,htseq_counts.csv,ENSG00000106686.17,,PUBLIC,integer
hgnc,ENSG00000211821,GENOMIC,htseq_counts.csv,ENSG00000211821.2,,PUBLIC,integer
hgnc,ENSG00000189253,GENOMIC,htseq_counts.csv,ENSG00000189253.7,,PUBLIC,integer
hgnc,ENSG00000253154,GENOMIC,htseq_counts.csv,ENSG00000253154.2,,PUBLIC,integer
hgnc,ENSG00000237293,GENOMIC,htseq_counts.csv,ENSG00000237293.1,,PUBLIC,integer
hgnc,ENSG00000259666,GENOMIC,htseq_counts.csv,ENSG00000259666.3,,PUBLIC,integer
hgnc,ENSG00000286196,GENOMIC,htseq_counts.csv,ENSG00000286196.1,,PUBLIC,integer
hgnc,ENSG00000122378,GENOMIC,htseq_counts.csv,ENSG00000122378.14,,PUBLIC,integer
hgnc,ENSG00000267510,GENOMIC,htseq_counts.csv,ENSG00000267510.1,,PUBLIC,integer
hgnc,ENSG00000268916,GENOMIC,htseq_counts.csv,ENSG00000268916.6,,PUBLIC,integer
hgnc,ENSG00000263924,GENOMIC,htseq_counts.csv,ENSG00000263924.1,,PUBLIC,integer
hgnc,ENSG00000163286,GENOMIC,htseq_counts.csv,ENSG00000163286.9,,PUBLIC,integer
hgnc,ENSG00000232828,GENOMIC,htseq_counts.csv,ENSG00000232828.1,,PUBLIC,integer
hgnc,ENSG00000183598,GENOMIC,htseq_counts.csv,ENSG00000183598.4,,PUBLIC,integer
hgnc,ENSG00000183513,GENOMIC,htseq_counts.csv,ENSG00000183513.9,,PUBLIC,integer
hgnc,ENSG00000014919,GENOMIC,htseq_counts.csv,ENSG00000014919.13,,PUBLIC,integer
hgnc,ENSG00000196109,GENOMIC,htseq_counts.csv,ENSG00000196109.9,,PUBLIC,integer
hgnc,ENSG00000233098,GENOMIC,htseq_counts.csv,ENSG00000233098.9,,PUBLIC,integer
hgnc,ENSG00000148229,GENOMIC,htseq_counts.csv,ENSG00000148229.13,,PUBLIC,integer
hgnc,ENSG00000282804,GENOMIC,htseq_counts.csv,ENSG00000282804.1,,PUBLIC,integer
hgnc,ENSG00000231848,GENOMIC,htseq_counts.csv,ENSG00000231848.1,,PUBLIC,integer
hgnc,ENSG00000287388,GENOMIC,htseq_counts.csv,ENSG00000287388.1,,PUBLIC,integer
hgnc,ENSG00000135392,GENOMIC,htseq_counts.csv,ENSG00000135392.19,,PUBLIC,integer
hgnc,ENSG00000159650,GENOMIC,htseq_counts.csv,ENSG00000159650.9,,PUBLIC,integer
hgnc,ENSG00000258390,GENOMIC,htseq_counts.csv,ENSG00000258390.2,,PUBLIC,integer
hgnc,ENSG00000285974,GENOMIC,htseq_counts.csv,ENSG00000285974.1,,PUBLIC,integer
hgnc,ENSG00000253713,GENOMIC,htseq_counts.csv,ENSG00000253713.1,,PUBLIC,integer
hgnc,ENSG00000276717,GENOMIC,htseq_counts.csv,ENSG00000276717.2,,PUBLIC,integer
hgnc,ENSG00000232675,GENOMIC,htseq_counts.csv,ENSG00000232675.7,,PUBLIC,integer
hgnc,ENSG00000180525,GENOMIC,htseq_counts.csv,ENSG00000180525.14,,PUBLIC,integer
hgnc,ENSG00000010292,GENOMIC,htseq_counts.csv,ENSG00000010292.13,,PUBLIC,integer
hgnc,ENSG00000229092,GENOMIC,htseq_counts.csv,ENSG00000229092.2,,PUBLIC,integer
hgnc,ENSG00000254558,GENOMIC,htseq_counts.csv,ENSG00000254558.1,,PUBLIC,integer
hgnc,ENSG00000101190,GENOMIC,htseq_counts.csv,ENSG00000101190.13,,PUBLIC,integer
hgnc,ENSG00000136197,GENOMIC,htseq_counts.csv,ENSG00000136197.13,,PUBLIC,integer
hgnc,ENSG00000164129,GENOMIC,htseq_counts.csv,ENSG00000164129.12,,PUBLIC,integer
hgnc,ENSG00000280580,GENOMIC,htseq_counts.csv,ENSG00000280580.1,,PUBLIC,integer
hgnc,ENSG00000186312,GENOMIC,htseq_counts.csv,ENSG00000186312.10,,PUBLIC,integer
hgnc,ENSG00000251205,GENOMIC,htseq_counts.csv,ENSG00000251205.3,,PUBLIC,integer
hgnc,ENSG00000107731,GENOMIC,htseq_counts.csv,ENSG00000107731.12,,PUBLIC,integer
hgnc,ENSG00000286241,GENOMIC,htseq_counts.csv,ENSG00000286241.1,,PUBLIC,integer
hgnc,ENSG00000279852,GENOMIC,htseq_counts.csv,ENSG00000279852.1,,PUBLIC,integer
hgnc,ENSG00000131018,GENOMIC,htseq_counts.csv,ENSG00000131018.25,,PUBLIC,integer
hgnc,ENSG00000184731,GENOMIC,htseq_counts.csv,ENSG00000184731.6,,PUBLIC,integer
hgnc,ENSG00000049323,GENOMIC,htseq_counts.csv,ENSG00000049323.16,,PUBLIC,integer
hgnc,ENSG00000287265,GENOMIC,htseq_counts.csv,ENSG00000287265.1,,PUBLIC,integer
hgnc,ENSG00000056558,GENOMIC,htseq_counts.csv,ENSG00000056558.11,,PUBLIC,integer
hgnc,ENSG00000279040,GENOMIC,htseq_counts.csv,ENSG00000279040.1,,PUBLIC,integer
hgnc,ENSG00000231801,GENOMIC,htseq_counts.csv,ENSG00000231801.2,,PUBLIC,integer
hgnc,ENSG00000136098,GENOMIC,htseq_counts.csv,ENSG00000136098.17,,PUBLIC,integer
hgnc,ENSG00000215381,GENOMIC,htseq_counts.csv,ENSG00000215381.3,,PUBLIC,integer
hgnc,ENSG00000148482,GENOMIC,htseq_counts.csv,ENSG00000148482.12,,PUBLIC,integer
hgnc,ENSG00000260454,GENOMIC,htseq_counts.csv,ENSG00000260454.2,,PUBLIC,integer
hgnc,ENSG00000260107,GENOMIC,htseq_counts.csv,ENSG00000260107.1,,PUBLIC,integer
hgnc,ENSG00000230648,GENOMIC,htseq_counts.csv,ENSG00000230648.1,,PUBLIC,integer
hgnc,ENSG00000158402,GENOMIC,htseq_counts.csv,ENSG00000158402.21,,PUBLIC,integer
hgnc,ENSG00000152795,GENOMIC,htseq_counts.csv,ENSG00000152795.18,,PUBLIC,integer
hgnc,ENSG00000180245,GENOMIC,htseq_counts.csv,ENSG00000180245.7,,PUBLIC,integer
hgnc,ENSG00000257522,GENOMIC,htseq_counts.csv,ENSG00000257522.7,,PUBLIC,integer
hgnc,ENSG00000280122,GENOMIC,htseq_counts.csv,ENSG00000280122.1,,PUBLIC,integer
hgnc,ENSG00000270276,GENOMIC,htseq_counts.csv,ENSG00000270276.2,,PUBLIC,integer
hgnc,ENSG00000108960,GENOMIC,htseq_counts.csv,ENSG00000108960.9,,PUBLIC,integer
hgnc,ENSG00000254288,GENOMIC,htseq_counts.csv,ENSG00000254288.1,,PUBLIC,integer
hgnc,ENSG00000254236,GENOMIC,htseq_counts.csv,ENSG00000254236.1,,PUBLIC,integer
hgnc,ENSG00000120784,GENOMIC,htseq_counts.csv,ENSG00000120784.17,,PUBLIC,integer
hgnc,ENSG00000137343,GENOMIC,htseq_counts.csv,ENSG00000137343.18,,PUBLIC,integer
hgnc,ENSG00000225963,GENOMIC,htseq_counts.csv,ENSG00000225963.8,,PUBLIC,integer
hgnc,ENSG00000288718,GENOMIC,htseq_counts.csv,ENSG00000288718.1,,PUBLIC,integer
hgnc,ENSG00000117697,GENOMIC,htseq_counts.csv,ENSG00000117697.15,,PUBLIC,integer
hgnc,ENSG00000165092,GENOMIC,htseq_counts.csv,ENSG00000165092.13,,PUBLIC,integer
hgnc,ENSG00000229015,GENOMIC,htseq_counts.csv,ENSG00000229015.2,,PUBLIC,integer
hgnc,ENSG00000273870,GENOMIC,htseq_counts.csv,ENSG00000273870.1,,PUBLIC,integer
hgnc,ENSG00000050438,GENOMIC,htseq_counts.csv,ENSG00000050438.17,,PUBLIC,integer
hgnc,ENSG00000119686,GENOMIC,htseq_counts.csv,ENSG00000119686.10,,PUBLIC,integer
hgnc,ENSG00000231317,GENOMIC,htseq_counts.csv,ENSG00000231317.1,,PUBLIC,integer
hgnc,ENSG00000266153,GENOMIC,htseq_counts.csv,ENSG00000266153.1,,PUBLIC,integer
hgnc,ENSG00000236287,GENOMIC,htseq_counts.csv,ENSG00000236287.8,,PUBLIC,integer
hgnc,ENSG00000204970,GENOMIC,htseq_counts.csv,ENSG00000204970.10,,PUBLIC,integer
hgnc,ENSG00000251517,GENOMIC,htseq_counts.csv,ENSG00000251517.1,,PUBLIC,integer
hgnc,ENSG00000176979,GENOMIC,htseq_counts.csv,ENSG00000176979.14,,PUBLIC,integer
hgnc,ENSG00000186440,GENOMIC,htseq_counts.csv,ENSG00000186440.3,,PUBLIC,integer
hgnc,ENSG00000183607,GENOMIC,htseq_counts.csv,ENSG00000183607.10,,PUBLIC,integer
hgnc,ENSG00000144909,GENOMIC,htseq_counts.csv,ENSG00000144909.8,,PUBLIC,integer
hgnc,ENSG00000151729,GENOMIC,htseq_counts.csv,ENSG00000151729.11,,PUBLIC,integer
hgnc,ENSG00000282968,GENOMIC,htseq_counts.csv,ENSG00000282968.1,,PUBLIC,integer
hgnc,ENSG00000286162,GENOMIC,htseq_counts.csv,ENSG00000286162.2,,PUBLIC,integer
hgnc,ENSG00000104783,GENOMIC,htseq_counts.csv,ENSG00000104783.14,,PUBLIC,integer
hgnc,ENSG00000165511,GENOMIC,htseq_counts.csv,ENSG00000165511.6,,PUBLIC,integer
hgnc,ENSG00000285803,GENOMIC,htseq_counts.csv,ENSG00000285803.1,,PUBLIC,integer
hgnc,ENSG00000249410,GENOMIC,htseq_counts.csv,ENSG00000249410.1,,PUBLIC,integer
hgnc,ENSG00000104325,GENOMIC,htseq_counts.csv,ENSG00000104325.7,,PUBLIC,integer
hgnc,ENSG00000239576,GENOMIC,htseq_counts.csv,ENSG00000239576.1,,PUBLIC,integer
hgnc,ENSG00000261615,GENOMIC,htseq_counts.csv,ENSG00000261615.7,,PUBLIC,integer
hgnc,ENSG00000099940,GENOMIC,htseq_counts.csv,ENSG00000099940.12,,PUBLIC,integer
hgnc,ENSG00000148835,GENOMIC,htseq_counts.csv,ENSG00000148835.11,,PUBLIC,integer
hgnc,ENSG00000112796,GENOMIC,htseq_counts.csv,ENSG00000112796.10,,PUBLIC,integer
hgnc,ENSG00000168887,GENOMIC,htseq_counts.csv,ENSG00000168887.11,,PUBLIC,integer
hgnc,ENSG00000078967,GENOMIC,htseq_counts.csv,ENSG00000078967.13,,PUBLIC,integer
hgnc,ENSG00000224435,GENOMIC,htseq_counts.csv,ENSG00000224435.2,,PUBLIC,integer
hgnc,ENSG00000185641,GENOMIC,htseq_counts.csv,ENSG00000185641.6,,PUBLIC,integer
hgnc,ENSG00000174564,GENOMIC,htseq_counts.csv,ENSG00000174564.13,,PUBLIC,integer
hgnc,ENSG00000271569,GENOMIC,htseq_counts.csv,ENSG00000271569.1,,PUBLIC,integer
hgnc,ENSG00000285802,GENOMIC,htseq_counts.csv,ENSG00000285802.1,,PUBLIC,integer
hgnc,ENSG00000171612,GENOMIC,htseq_counts.csv,ENSG00000171612.7,,PUBLIC,integer
hgnc,ENSG00000185515,GENOMIC,htseq_counts.csv,ENSG00000185515.15,,PUBLIC,integer
hgnc,ENSG00000257913,GENOMIC,htseq_counts.csv,ENSG00000257913.2,,PUBLIC,integer
hgnc,ENSG00000228779,GENOMIC,htseq_counts.csv,ENSG00000228779.1,,PUBLIC,integer
hgnc,ENSG00000101811,GENOMIC,htseq_counts.csv,ENSG00000101811.14,,PUBLIC,integer
hgnc,ENSG00000177303,GENOMIC,htseq_counts.csv,ENSG00000177303.10,,PUBLIC,integer
hgnc,ENSG00000261326,GENOMIC,htseq_counts.csv,ENSG00000261326.4,,PUBLIC,integer
hgnc,ENSG00000229197,GENOMIC,htseq_counts.csv,ENSG00000229197.1,,PUBLIC,integer
hgnc,ENSG00000135222,GENOMIC,htseq_counts.csv,ENSG00000135222.6,,PUBLIC,integer
hgnc,ENSG00000198046,GENOMIC,htseq_counts.csv,ENSG00000198046.12,,PUBLIC,integer
hgnc,ENSG00000224946,GENOMIC,htseq_counts.csv,ENSG00000224946.1,,PUBLIC,integer
hgnc,ENSG00000136936,GENOMIC,htseq_counts.csv,ENSG00000136936.11,,PUBLIC,integer
hgnc,ENSG00000119280,GENOMIC,htseq_counts.csv,ENSG00000119280.17,,PUBLIC,integer
hgnc,ENSG00000214417,GENOMIC,htseq_counts.csv,ENSG00000214417.4,,PUBLIC,integer
hgnc,ENSG00000265692,GENOMIC,htseq_counts.csv,ENSG00000265692.1,,PUBLIC,integer
hgnc,ENSG00000273512,GENOMIC,htseq_counts.csv,ENSG00000273512.1,,PUBLIC,integer
hgnc,ENSG00000253743,GENOMIC,htseq_counts.csv,ENSG00000253743.1,,PUBLIC,integer
hgnc,ENSG00000143368,GENOMIC,htseq_counts.csv,ENSG00000143368.10,,PUBLIC,integer
hgnc,ENSG00000132953,GENOMIC,htseq_counts.csv,ENSG00000132953.17,,PUBLIC,integer
hgnc,ENSG00000224700,GENOMIC,htseq_counts.csv,ENSG00000224700.2,,PUBLIC,integer
hgnc,ENSG00000224739,GENOMIC,htseq_counts.csv,ENSG00000224739.2,,PUBLIC,integer
hgnc,ENSG00000251179,GENOMIC,htseq_counts.csv,ENSG00000251179.1,,PUBLIC,integer
hgnc,ENSG00000268678,GENOMIC,htseq_counts.csv,ENSG00000268678.1,,PUBLIC,integer
hgnc,ENSG00000150967,GENOMIC,htseq_counts.csv,ENSG00000150967.18,,PUBLIC,integer
hgnc,ENSG00000225298,GENOMIC,htseq_counts.csv,ENSG00000225298.5,,PUBLIC,integer
hgnc,ENSG00000156795,GENOMIC,htseq_counts.csv,ENSG00000156795.8,,PUBLIC,integer
hgnc,ENSG00000068781,GENOMIC,htseq_counts.csv,ENSG00000068781.21,,PUBLIC,integer
hgnc,ENSG00000234617,GENOMIC,htseq_counts.csv,ENSG00000234617.2,,PUBLIC,integer
hgnc,ENSG00000165434,GENOMIC,htseq_counts.csv,ENSG00000165434.8,,PUBLIC,integer
hgnc,ENSG00000223770,GENOMIC,htseq_counts.csv,ENSG00000223770.5,,PUBLIC,integer
hgnc,ENSG00000258422,GENOMIC,htseq_counts.csv,ENSG00000258422.5,,PUBLIC,integer
hgnc,ENSG00000280183,GENOMIC,htseq_counts.csv,ENSG00000280183.1,,PUBLIC,integer
hgnc,ENSG00000255566,GENOMIC,htseq_counts.csv,ENSG00000255566.1,,PUBLIC,integer
hgnc,ENSG00000229846,GENOMIC,htseq_counts.csv,ENSG00000229846.2,,PUBLIC,integer
hgnc,ENSG00000233927,GENOMIC,htseq_counts.csv,ENSG00000233927.5,,PUBLIC,integer
hgnc,ENSG00000278017,GENOMIC,htseq_counts.csv,ENSG00000278017.1,,PUBLIC,integer
hgnc,ENSG00000233951,GENOMIC,htseq_counts.csv,ENSG00000233951.3,,PUBLIC,integer
hgnc,ENSG00000237773,GENOMIC,htseq_counts.csv,ENSG00000237773.7,,PUBLIC,integer
hgnc,ENSG00000198938,GENOMIC,htseq_counts.csv,ENSG00000198938.2,,PUBLIC,integer
hgnc,ENSG00000233910,GENOMIC,htseq_counts.csv,ENSG00000233910.1,,PUBLIC,integer
hgnc,ENSG00000233876,GENOMIC,htseq_counts.csv,ENSG00000233876.2,,PUBLIC,integer
hgnc,ENSG00000108344,GENOMIC,htseq_counts.csv,ENSG00000108344.15,,PUBLIC,integer
hgnc,ENSG00000126814,GENOMIC,htseq_counts.csv,ENSG00000126814.7,,PUBLIC,integer
hgnc,ENSG00000218350,GENOMIC,htseq_counts.csv,ENSG00000218350.1,,PUBLIC,integer
hgnc,ENSG00000183386,GENOMIC,htseq_counts.csv,ENSG00000183386.10,,PUBLIC,integer
hgnc,ENSG00000129749,GENOMIC,htseq_counts.csv,ENSG00000129749.3,,PUBLIC,integer
hgnc,ENSG00000234622,GENOMIC,htseq_counts.csv,ENSG00000234622.6,,PUBLIC,integer
hgnc,ENSG00000135678,GENOMIC,htseq_counts.csv,ENSG00000135678.12,,PUBLIC,integer
hgnc,ENSG00000103591,GENOMIC,htseq_counts.csv,ENSG00000103591.13,,PUBLIC,integer
hgnc,ENSG00000225225,GENOMIC,htseq_counts.csv,ENSG00000225225.1,,PUBLIC,integer
hgnc,ENSG00000184557,GENOMIC,htseq_counts.csv,ENSG00000184557.4,,PUBLIC,integer
hgnc,ENSG00000188558,GENOMIC,htseq_counts.csv,ENSG00000188558.7,,PUBLIC,integer
hgnc,ENSG00000164932,GENOMIC,htseq_counts.csv,ENSG00000164932.13,,PUBLIC,integer
hgnc,ENSG00000181991,GENOMIC,htseq_counts.csv,ENSG00000181991.16,,PUBLIC,integer
hgnc,ENSG00000235254,GENOMIC,htseq_counts.csv,ENSG00000235254.3,,PUBLIC,integer
hgnc,ENSG00000124900,GENOMIC,htseq_counts.csv,ENSG00000124900.12,,PUBLIC,integer
hgnc,ENSG00000253197,GENOMIC,htseq_counts.csv,ENSG00000253197.5,,PUBLIC,integer
hgnc,ENSG00000010165,GENOMIC,htseq_counts.csv,ENSG00000010165.20,,PUBLIC,integer
hgnc,ENSG00000111897,GENOMIC,htseq_counts.csv,ENSG00000111897.7,,PUBLIC,integer
hgnc,ENSG00000113494,GENOMIC,htseq_counts.csv,ENSG00000113494.17,,PUBLIC,integer
hgnc,ENSG00000259544,GENOMIC,htseq_counts.csv,ENSG00000259544.1,,PUBLIC,integer
hgnc,ENSG00000162910,GENOMIC,htseq_counts.csv,ENSG00000162910.19,,PUBLIC,integer
hgnc,ENSG00000284543,GENOMIC,htseq_counts.csv,ENSG00000284543.1,,PUBLIC,integer
hgnc,ENSG00000225656,GENOMIC,htseq_counts.csv,ENSG00000225656.1,,PUBLIC,integer
hgnc,ENSG00000229508,GENOMIC,htseq_counts.csv,ENSG00000229508.2,,PUBLIC,integer
hgnc,ENSG00000287142,GENOMIC,htseq_counts.csv,ENSG00000287142.1,,PUBLIC,integer
hgnc,ENSG00000270641,GENOMIC,htseq_counts.csv,ENSG00000270641.1,,PUBLIC,integer
hgnc,ENSG00000236106,GENOMIC,htseq_counts.csv,ENSG00000236106.2,,PUBLIC,integer
hgnc,ENSG00000175221,GENOMIC,htseq_counts.csv,ENSG00000175221.15,,PUBLIC,integer
hgnc,ENSG00000135451,GENOMIC,htseq_counts.csv,ENSG00000135451.13,,PUBLIC,integer
hgnc,ENSG00000272502,GENOMIC,htseq_counts.csv,ENSG00000272502.1,,PUBLIC,integer
hgnc,ENSG00000198879,GENOMIC,htseq_counts.csv,ENSG00000198879.13,,PUBLIC,integer
hgnc,ENSG00000150990,GENOMIC,htseq_counts.csv,ENSG00000150990.9,,PUBLIC,integer
hgnc,ENSG00000225913,GENOMIC,htseq_counts.csv,ENSG00000225913.2,,PUBLIC,integer
hgnc,ENSG00000224043,GENOMIC,htseq_counts.csv,ENSG00000224043.8,,PUBLIC,integer
hgnc,ENSG00000211854,GENOMIC,htseq_counts.csv,ENSG00000211854.1,,PUBLIC,integer
hgnc,ENSG00000126003,GENOMIC,htseq_counts.csv,ENSG00000126003.7,,PUBLIC,integer
hgnc,ENSG00000287449,GENOMIC,htseq_counts.csv,ENSG00000287449.1,,PUBLIC,integer
hgnc,ENSG00000188334,GENOMIC,htseq_counts.csv,ENSG00000188334.3,,PUBLIC,integer
hgnc,ENSG00000013503,GENOMIC,htseq_counts.csv,ENSG00000013503.10,,PUBLIC,integer
hgnc,ENSG00000233387,GENOMIC,htseq_counts.csv,ENSG00000233387.1,,PUBLIC,integer
hgnc,ENSG00000168958,GENOMIC,htseq_counts.csv,ENSG00000168958.20,,PUBLIC,integer
hgnc,ENSG00000146223,GENOMIC,htseq_counts.csv,ENSG00000146223.16,,PUBLIC,integer
hgnc,ENSG00000147874,GENOMIC,htseq_counts.csv,ENSG00000147874.11,,PUBLIC,integer
hgnc,ENSG00000253336,GENOMIC,htseq_counts.csv,ENSG00000253336.1,,PUBLIC,integer
hgnc,ENSG00000127564,GENOMIC,htseq_counts.csv,ENSG00000127564.17,,PUBLIC,integer
hgnc,ENSG00000271981,GENOMIC,htseq_counts.csv,ENSG00000271981.1,,PUBLIC,integer
hgnc,ENSG00000161202,GENOMIC,htseq_counts.csv,ENSG00000161202.20,,PUBLIC,integer
hgnc,ENSG00000243660,GENOMIC,htseq_counts.csv,ENSG00000243660.11,,PUBLIC,integer
hgnc,ENSG00000088726,GENOMIC,htseq_counts.csv,ENSG00000088726.16,,PUBLIC,integer
hgnc,ENSG00000287739,GENOMIC,htseq_counts.csv,ENSG00000287739.1,,PUBLIC,integer
hgnc,ENSG00000117791,GENOMIC,htseq_counts.csv,ENSG00000117791.16,,PUBLIC,integer
hgnc,ENSG00000227098,GENOMIC,htseq_counts.csv,ENSG00000227098.2,,PUBLIC,integer
hgnc,ENSG00000171174,GENOMIC,htseq_counts.csv,ENSG00000171174.15,,PUBLIC,integer
hgnc,ENSG00000101290,GENOMIC,htseq_counts.csv,ENSG00000101290.14,,PUBLIC,integer
hgnc,ENSG00000255079,GENOMIC,htseq_counts.csv,ENSG00000255079.1,,PUBLIC,integer
hgnc,ENSG00000283228,GENOMIC,htseq_counts.csv,ENSG00000283228.1,,PUBLIC,integer
hgnc,ENSG00000176320,GENOMIC,htseq_counts.csv,ENSG00000176320.2,,PUBLIC,integer
hgnc,ENSG00000162236,GENOMIC,htseq_counts.csv,ENSG00000162236.13,,PUBLIC,integer
hgnc,ENSG00000267515,GENOMIC,htseq_counts.csv,ENSG00000267515.1,,PUBLIC,integer
hgnc,ENSG00000287591,GENOMIC,htseq_counts.csv,ENSG00000287591.1,,PUBLIC,integer
hgnc,ENSG00000125514,GENOMIC,htseq_counts.csv,ENSG00000125514.9,,PUBLIC,integer
hgnc,ENSG00000217231,GENOMIC,htseq_counts.csv,ENSG00000217231.2,,PUBLIC,integer
hgnc,ENSG00000187527,GENOMIC,htseq_counts.csv,ENSG00000187527.11,,PUBLIC,integer
hgnc,ENSG00000259686,GENOMIC,htseq_counts.csv,ENSG00000259686.1,,PUBLIC,integer
hgnc,ENSG00000235200,GENOMIC,htseq_counts.csv,ENSG00000235200.3,,PUBLIC,integer
hgnc,ENSG00000159339,GENOMIC,htseq_counts.csv,ENSG00000159339.13,,PUBLIC,integer
hgnc,ENSG00000237211,GENOMIC,htseq_counts.csv,ENSG00000237211.2,,PUBLIC,integer
hgnc,ENSG00000262006,GENOMIC,htseq_counts.csv,ENSG00000262006.1,,PUBLIC,integer
hgnc,ENSG00000227012,GENOMIC,htseq_counts.csv,ENSG00000227012.3,,PUBLIC,integer
hgnc,ENSG00000279021,GENOMIC,htseq_counts.csv,ENSG00000279021.1,,PUBLIC,integer
hgnc,ENSG00000235105,GENOMIC,htseq_counts.csv,ENSG00000235105.1,,PUBLIC,integer
